interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941603749817,0.0933852140077821,0.0012923284483581671,2
720575941643002962,0.0933852140077821,2.0307819647741424e-05,2
720575941536368370,0.0920881971465629,0.0006604069447381862,2
720575941574155003,0.0920881971465629,2.6300521754130547e-05,2
720575941626286474,0.0907911802853437,2.2875323171922193e-05,2
720575941350409264,0.0907911802853437,0.006988615324705995,2
720575941456678893,0.0907911802853437,0.004037384473209392,2
720575941456206495,0.0907911802853437,2.2875323171922193e-05,2
720575941513791820,0.0907911802853437,0.0020174436617008177,2
720575941537796989,0.0907911802853437,0.00294460408817362,4
720575941505887361,0.08949416342412451,1.3437883547056177e-05,3
720575941505725790,0.08949416342412451,0.00339745525057716,4
720575941481036797,0.08819714656290531,1.6923842035259512e-05,2
720575941474571572,0.08819714656290531,0.0,1
720575941526668109,0.08819714656290531,0.0,1
720575941449065565,0.08819714656290531,0.0,1
720575941515693315,0.08819714656290531,0.0,1
720575941474704948,0.08819714656290531,0.0,1
720575941512899427,0.08690012970168612,2.6951163013445404e-06,2
720575941468725259,0.08690012970168612,9.181317827421835e-06,3
720575941542469212,0.08690012970168612,0.0008165503609187982,2
720575941514046355,0.08560311284046693,0.0002250879244658642,2
720575941667146417,0.08560311284046693,0.0002250879244658642,2
720575941551443610,0.08560311284046693,0.0002250879244658642,2
720575941488732876,0.08560311284046693,0.0002250879244658642,2
720575941533819162,0.08560311284046693,0.0002250879244658642,2
720575941613403100,0.08560311284046693,0.0002250879244658642,2
720575941503638578,0.08560311284046693,0.005168548825411215,2
720575941583296902,0.08560311284046693,0.0002250879244658642,2
720575941546727713,0.08560311284046693,0.0002250879244658642,2
720575941498803874,0.08560311284046693,0.005168548825411215,2
720575941539741788,0.08560311284046693,0.0002250879244658642,2
720575941636535413,0.08560311284046693,0.0002250879244658642,2
720575941496227041,0.08560311284046693,0.0002250879244658642,2
720575941474413873,0.08560311284046693,0.0002250879244658642,2
720575941495662971,0.08560311284046693,0.0002250879244658642,2
720575941564553223,0.08560311284046693,0.0002250879244658642,2
720575941651851797,0.08560311284046693,0.0002250879244658642,2
720575941488015312,0.08560311284046693,0.005168548825411215,2
720575941601266678,0.08430609597924772,7.011281848467721e-06,2
720575941520064435,0.08300907911802853,0.003333792678492629,2
720575941619873663,0.08300907911802853,0.004571670678591706,2
720575941641473874,0.08300907911802853,0.003333792678492629,2
720575941554554266,0.08041504539559013,1.5210571068007053e-05,2
720575941555504723,0.08041504539559013,0.004455518428339678,2
720575941489388236,0.08041504539559013,1.5210571068007053e-05,2
720575941516842094,0.08041504539559013,0.004455518428339678,2
720575941470474763,0.08041504539559013,0.0024096775332530873,3
720575941457979039,0.08041504539559013,0.004455518428339678,2
