dn_group,muscle,indirect_fraction
DNxn118,iii1,3.1033410569703883e-06
DNxl072,iii4,3.101552585531774e-06
DNge109,iii1,3.0940806798726617e-06
DNxn157,DLM5,3.0931652553587576e-06
DNit005,i2,3.0894072143042336e-06
DNxn115,hg2,3.0827794686502045e-06
DNxl084,i1,3.0810748061109443e-06
DNg20,DVM2A,3.071669734070193e-06
DNp54,b1,3.0627949535348483e-06
DNg49,ps1,3.061016604427885e-06
DNxn167,hg4,3.0583784368300126e-06
DNxl129,DLM1,3.058207484653874e-06
DNfl042,hg4,3.0494694201539396e-06
DNit005,b3,3.0417973268700804e-06
DNge003,DLM1,3.0386770384660805e-06
DNp62,i2,3.0329420838045226e-06
DNxn110,hg3,3.0303145537808345e-06
DNbe003,hg3,3.0259988780268606e-06
DNge142,hg3,3.0179706875371818e-06
DNde005,iii3,3.0172746516996432e-06
DNde006,hg1,3.015375021466939e-06
DNit013,hg1,3.013933846735436e-06
DNp43,hg4,3.008757400979252e-06
DNxl104,iii3,2.9807212369884744e-06
DNge073,i1,2.9722014153396905e-06
DNnt009,iii4,2.9664905230516092e-06
DNxl102,ps1,2.9660578895764693e-06
DNge094,hg4,2.962950617335391e-06
DNp46,DVM3A,2.9542867569751577e-06
DNxl075,DVM3A,2.9542867569751577e-06
DNxl113,DVM3A,2.9542867569751577e-06
DNge056,hg2,2.9505296495773955e-06
DNxl070,hg2,2.9505296495773955e-06
DNg84,hg3,2.9475892109981627e-06
DNg18,hg3,2.944424864019099e-06
DNpe052,hg2,2.936542905634064e-06
DNg89,b2,2.9207177021195065e-06
DNxl049,i2,2.9197062387607675e-06
DNge004,DVM1A,2.912981748094407e-06
DNge129,b2,2.9099866306899935e-06
DNnt013,DVM1A,2.905929258058142e-06
DNxl081,DVM1A,2.9027877129142953e-06
DNge144,DVM1A,2.9027877129142953e-06
DNxn130,iii4,2.9012327130566867e-06
DNge083,DLM5,2.9008795002504043e-06
DNut053,iii1,2.9004108785638996e-06
DNge104,iii4,2.898933903635948e-06
DNbe007,b3,2.880482361144686e-06
DNpe001,DVM1A,2.8768699654775603e-06
DNxl097,hg3,2.873508903471089e-06
DNpe020,hg2,2.8680623313528133e-06
DNde001,hg4,2.858537020812657e-06
DNg10,DLM1,2.8265318117829924e-06
DNge131,i1,2.8219783196812297e-06
DNge073,DVM3A,2.813198055508246e-06
DNge099,hg4,2.8075877184521264e-06
DNxl102,b1,2.8075620407402775e-06
DNxn132,iii3,2.795925404710202e-06
DNde001,DVM3A,2.7884523218222536e-06
DNa02,DVM3A,2.7884523218222536e-06
DNxl094,DVM3A,2.7884523218222536e-06
DNge060,DVM3A,2.7884523218222536e-06
DNge149,DVM3A,2.7884523218222536e-06
DNg34,DVM3A,2.7884523218222536e-06
DNfl036,i2,2.7763908646811827e-06
DNge007,DVM1A,2.7756615727130335e-06
DNnt012,DLM1,2.769763487601293e-06
DNp71,DLM5,2.768992519692571e-06
DNnt020,i2,2.7686124040350085e-06
DNg30,iii4,2.7324196122150086e-06
DNge063,hg4,2.7322244668515217e-06
DNg62,iii4,2.732007171518825e-06
DNge085,ps1,2.7288623461008454e-06
DNxl101,DVM2A,2.7237961728847905e-06
DNxl119,hg4,2.7169980528029336e-06
DNg21,b2,2.7069460234962915e-06
DNpe022,b1,2.6984095574068648e-06
DNge032,iii1,2.670532990386935e-06
DNg84,ps1,2.6678245736736294e-06
DNg21,hg3,2.663630020821515e-06
DNxn144,DLM5,2.659770247666802e-06
DNxn127,DVM3A,2.6587396835361237e-06
DNxl070,hg3,2.647749018273503e-06
DNge003,iii1,2.645065300049595e-06
DNxl086,iii1,2.645065300049595e-06
DNpe014,iii1,2.645065300049595e-06
DNp46,i1,2.617127679938744e-06
DNg72,ps1,2.5931642076853266e-06
DNxl097,DVM1A,2.590607803221576e-06
DNg83,iii1,2.586879262153051e-06
DNxn148,hg3,2.5828415684981884e-06
DNge062,hg3,2.5828415684981884e-06
DNge048,hg1,2.5797278382414302e-06
DNxl095,i2,2.5796767334325224e-06
DNg19,i2,2.5796767334325224e-06
DNge081,iii1,2.5792496935680613e-06
DNg24,DVM1A,2.5663425204973777e-06
DNxn104,i2,2.5632585267714456e-06
DNp67,DLM1,2.5599938105038536e-06
DNge110,hg3,2.556384766045721e-06
DNxn130,iii1,2.5540093157489788e-06
DNp35,ps1,2.550847170356571e-06
DNb04,iii1,2.535922002513499e-06
DNxn105,hg1,2.5327087271594903e-06
DNpe006,i1,2.5141764875602017e-06
DNxn189,i1,2.5141764875602017e-06
DNb08,DVM2A,2.511028909789717e-06
DNge076,DVM2A,2.511028909789717e-06
DNpe053,hg4,2.510879054668763e-06
DNxn154,iii4,2.508148288199439e-06
DNge015,DLM1,2.5037866236390795e-06
DNxl120,DLM1,2.4967441564505544e-06
DNge089,DLM1,2.4967441564505544e-06
DNxl103,hg3,2.496149114912942e-06
DNd02,ps1,2.48490250888803e-06
DNb08,ps1,2.4801461145065977e-06
DNp32,DLM5,2.4684977907324544e-06
DNg09,DLM5,2.465994647034792e-06
DNge048,iii3,2.464260217993387e-06
DNge007,i1,2.463769730510725e-06
DNxl021,DVM1A,2.4610774130604974e-06
DNxn112,DLM1,2.4474710629096754e-06
DNpe004,DVM1A,2.4455093662959334e-06
DNge127,i2,2.4448018080667594e-06
DNa11,b3,2.437331228660888e-06
DNpe020,hg3,2.4293461123417098e-06
DNpe022,b2,2.419392885613927e-06
DNxn130,DVM1A,2.415507947504249e-06
DNxn104,DVM1A,2.4148320918949867e-06
DNxl049,DLM1,2.4115873451135067e-06
DNxl114,ps1,2.410874393604818e-06
DNd04,ps1,2.410874393604818e-06
DNxn173,hg4,2.408091991789744e-06
DNpe006,hg4,2.4036441381707233e-06
DNxl125,b1,2.399291942289031e-06
DNp55,ps1,2.3932338492613678e-06
DNpe012,DLM5,2.3889117452153038e-06
DNxn126,DVM1A,2.387443954753162e-06
DNge139,DVM1A,2.387443954753162e-06
DNp35,DVM1A,2.387443954753162e-06
DNnt020,DLM1,2.385205093878247e-06
DNxl075,hg3,2.375755340761315e-06
DNge015,b3,2.372250096160852e-06
untyped_720575941434874912,b3,2.372250096160852e-06
DNnt017,b3,2.3625401494832773e-06
DNg26,DLM5,2.358038502726398e-06
DNge145,i2,2.355275848095578e-06
DNg56,hg4,2.3411816623547805e-06
DNnt013,b2,2.3365741616956055e-06
DNa13,b1,2.3308936646310195e-06
DNfl042,b1,2.3308936646310195e-06
DNg60,DLM1,2.3290610355146518e-06
DNxn130,DLM5,2.3207036002003233e-06
DNp62,i1,2.310806104583208e-06
DNxl129,DLM5,2.3101810364731168e-06
DNxl073,iii4,2.309738075702215e-06
DNg20,iii1,2.3065212743285808e-06
DNge037,i2,2.293045985273353e-06
DNpe020,hg4,2.2769497820699214e-06
DNxl095,hg3,2.2694991585201453e-06
DNfl033,DLM5,2.265539334293922e-06
DNfl024,DLM5,2.265539334293922e-06
DNxn152,DLM5,2.264920503555246e-06
DNge115,iii3,2.2629559887747325e-06
DNg09,iii3,2.2629559887747325e-06
DNxn007,iii1,2.2526768321672766e-06
DNg26,hg3,2.2466062204781903e-06
DNg18,hg2,2.2346738247738623e-06
DNg49,iii3,2.2343001714796542e-06
DNg56,DLM1,2.223732624637982e-06
DNxn105,hg4,2.222212963001543e-06
DNxl086,i1,2.2194109683290057e-06
DNge003,i1,2.2194109683290057e-06
DNg24,iii4,2.20171285921404e-06
DNxl105,hg1,2.2017011328623866e-06
DNxn104,DLM5,2.196736796225647e-06
DNa13,DVM3A,2.191150490954657e-06
DNxn165,b3,2.1810087141425806e-06
DNxn145,DVM1A,2.1794469435436062e-06
DNbe007,DVM2A,2.1790369383078327e-06
DNg80,hg2,2.1754133693291736e-06
DNg35,i1,2.175274954754281e-06
DNxn153,hg3,2.1584760901053133e-06
DNg84,hg4,2.1560898878665565e-06
DNp17,DVM1A,2.153345782543084e-06
DNnt010,DLM1,2.1283368529990515e-06
DNxn189,hg4,2.126623734184185e-06
DNxl114,i1,2.1164837397609223e-06
DNd04,i1,2.1164837397609223e-06
DNg68,i1,2.1164837397609223e-06
DNfl025,hg4,2.1062904363882732e-06
DNge102,b3,2.1003035882362027e-06
DNp09,b1,2.0961077447567188e-06
DNg22,iii4,2.0960680383685254e-06
DNxl120,DLM5,2.0952303129540756e-06
DNxl102,DLM5,2.0887288998505383e-06
DNg29,hg1,2.085302423590609e-06
DNge037,ps1,2.0827293779722174e-06
DNp20,iii4,2.065989931988349e-06
DNg51,DLM1,2.0659129459827245e-06
DNge145,DLM5,2.0584267460803325e-06
DNfl024,iii4,2.049005378639119e-06
DNge051,iii4,2.049005378639119e-06
DNge028,iii4,2.049005378639119e-06
DNg62,hg2,2.0336623411637084e-06
DNge059,DVM1A,2.0257648912167803e-06
DNg31,DVM1A,2.007721047496722e-06
DNxn139,i2,2.006415237114184e-06
DNp66,DLM1,2.0042241993281275e-06
DNg38,b2,1.992427579740438e-06
DNxn104,DLM1,1.990549188413601e-06
DNpe010,b3,1.988683891486469e-06
DNxl073,DVM1A,1.9805826905167132e-06
DNg11,i2,1.9700008274003475e-06
DNxl056,i1,1.9628457599540583e-06
DNp67,i1,1.9628457599540583e-06
DNxl070,i1,1.9628457599540583e-06
DNg44,i1,1.9628457599540583e-06
DNxl108,ps1,1.9595517269448854e-06
DNxn119,ps1,1.9585346870202815e-06
DNp41,DLM5,1.946449287210271e-06
DNp46,DLM5,1.946449287210271e-06
DNxn144,ps1,1.9442286939401707e-06
DNge035,b3,1.9419947094088746e-06
DNge114,hg2,1.9267371679063777e-06
DNxn114,DVM3A,1.920200882553867e-06
DNge117,ps1,1.916813343454919e-06
DNnt011,ps1,1.916813343454919e-06
DNp35,DLM5,1.9160887264045647e-06
DNxl068,hg4,1.910636396257789e-06
DNg89,DLM1,1.908164075102598e-06
DNge080,iii4,1.9075908331653043e-06
DNge099,DLM5,1.9041143504448474e-06
DNxn157,b2,1.9012346391975335e-06
DNxl014,ps1,1.9004905573996486e-06
DNxl086,iii3,1.8968226053563018e-06
DNg105,iii3,1.8968226053563018e-06
DNxn116,iii3,1.8857966573122772e-06
DNxl075,DVM2A,1.8832716823422877e-06
DNp46,DVM2A,1.8832716823422877e-06
DNg97,DVM2A,1.8832716823422877e-06
DNg100,DVM2A,1.8832716823422877e-06
DNp35,b1,1.877974577589861e-06
DNg51,DLM5,1.8737579244536097e-06
DNxl123,ps1,1.867477201571541e-06
DNa14,ps1,1.8635785605432761e-06
DNfl042,i2,1.8630998630345992e-06
DNxl104,DVM1A,1.8460174660033884e-06
DNp57,iii1,1.8386273543623272e-06
DNge109,DLM5,1.8228115851764356e-06
DNxn178,DVM1A,1.8116309606281868e-06
DNge071,DLM1,1.811617723297736e-06
DNa06,iii1,1.8102061117649536e-06
DNp17,iii1,1.8102061117649536e-06
DNg93,hg2,1.8087750914788003e-06
DNge058,i2,1.8036578180550157e-06
DNd05,iii4,1.7769043305823895e-06
DNge139,iii4,1.7708485131328708e-06
DNp65,DLM5,1.7685288770447982e-06
DNge006,DLM1,1.761382223171629e-06
DNp71,hg4,1.7476448210457214e-06
DNp67,DLM5,1.7405277001502425e-06
DNg109,hg3,1.7403794403975412e-06
DNg64,hg3,1.7367759397869702e-06
DNp35,hg1,1.73129568362393e-06
DNxl123,hg2,1.7265722490632267e-06
DNpe006,DVM1A,1.7233645959330433e-06
DNfl042,hg2,1.7208373988116882e-06
DNg13,i2,1.7197844889550147e-06
DNxn073,iii4,1.718311472592932e-06
DNge083,DVM3A,1.7176228100309172e-06
DNxl086,iii4,1.7168137572282534e-06
DNxl100,i2,1.705379360849728e-06
DNg94,DVM1A,1.6889605059623832e-06
DNxl073,ps1,1.6756683815454256e-06
DNg26,i1,1.6706111652512879e-06
DNht001,i1,1.6638692534709897e-06
DNfl027,hg4,1.6549424857336435e-06
DNp28,DVM3A,1.643478216209831e-06
DNxn179,b3,1.6432262925767402e-06
DNxl129,DVM2A,1.6342777037308743e-06
DNxl082,DVM2A,1.6342777037308743e-06
DNge073,DVM2A,1.6342777037308743e-06
DNxl087,DVM2A,1.6342777037308743e-06
DNg87,DVM2A,1.6342777037308743e-06
DNnt011,DLM5,1.6309366814736529e-06
DNae008,hg4,1.6229159495357813e-06
DNg30,hg4,1.6229159495357813e-06
DNxl103,hg4,1.6229159495357813e-06
DNfl033,DLM1,1.6198139342873884e-06
DNfl024,DLM1,1.6198139342873884e-06
DNge142,DLM1,1.6097593182403916e-06
DNg12,b2,1.6063947361657285e-06
DNge006,i1,1.6045615760132165e-06
DNit007,iii1,1.5839303477943346e-06
DNge116,DLM5,1.5794045644791912e-06
DNxn109,DLM1,1.5769804880513425e-06
DNpe004,DLM5,1.5714227347155567e-06
DNge081,hg2,1.5696111355120245e-06
DNge034,hg4,1.5591109058694214e-06
DNge007,hg2,1.5531420763117725e-06
DNg48,iii1,1.5521275572918306e-06
DNge020,b3,1.5510289636932924e-06
DNg19,hg4,1.539561930482364e-06
DNp32,i1,1.5386528534040999e-06
DNpe022,DVM2A,1.5358348670350965e-06
DNge063,ps1,1.5258278133366537e-06
DNge038,i1,1.5246174904118502e-06
DNxl106,ps1,1.5228680102280878e-06
DNxl100,b2,1.5228495194724485e-06
DNge080,DVM1A,1.5208123165520142e-06
DNxl097,hg2,1.5145783849217663e-06
DNg19,DVM1A,1.5141420870934529e-06
DNit003,DVM1A,1.5141420870934529e-06
DNxl067,hg3,1.5129994390134303e-06
DNge128,hg3,1.5129994390134303e-06
DNp56,hg3,1.5129994390134303e-06
DNp32,DLM1,1.5127928982333047e-06
DNpe016,iii3,1.5086373258498216e-06
DNxl134,b3,1.4938420841606728e-06
DNa11,ps1,1.4909415053328182e-06
DNp32,i2,1.4905744100478475e-06
DNge059,ps1,1.4869576264364777e-06
DNxn146,b2,1.4857738743432215e-06
DNge104,hg4,1.4836806042943825e-06
DNg97,ps1,1.469175935911901e-06
DNnt007,ps1,1.468901015265211e-06
DNfl042,hg3,1.457607667405026e-06
DNxn128,hg2,1.4430493364137627e-06
DNxn145,hg2,1.4430493364137627e-06
DNa06,DLM5,1.4370665448034236e-06
DNxl086,hg4,1.4361914571139837e-06
DNxl127,i2,1.4331537407958457e-06
DNp56,i2,1.4331537407958457e-06
DNg31,iii1,1.4321210428705433e-06
DNg88,iii4,1.4306931248739783e-06
DNa13,DLM5,1.4302809658210826e-06
DNae001,b1,1.4270787173407428e-06
DNge148,hg1,1.4270300270535622e-06
DNg60,i2,1.426134388038943e-06
DNa13,i2,1.426134388038943e-06
DNg97,DLM5,1.4247206122879303e-06
DNge069,hg2,1.4233153283944293e-06
DNge023,hg2,1.4233153283944293e-06
DNfl030,iii1,1.422783594184178e-06
DNbe005,iii1,1.4227432624214378e-06
DNge131,hg4,1.4181518113787182e-06
DNxl105,DLM1,1.4111665780973284e-06
DNnt017,b2,1.40957347061458e-06
DNxn189,hg3,1.4017368454005744e-06
DNd05,ps1,1.3918097563080297e-06
DNg64,ps1,1.3918097563080297e-06
DNxn143,ps1,1.3918097563080297e-06
DNg35,ps1,1.3918097563080297e-06
DNxl111,ps1,1.3918097563080297e-06
DNg53,iii3,1.37852772136536e-06
DNg38,DVM3A,1.3694690568466604e-06
DNge003,b3,1.355571483520487e-06
DNxl086,b3,1.355571483520487e-06
DNp43,b3,1.3509099584739926e-06
DNp45,b3,1.3509099584739926e-06
DNxl101,ps1,1.3482081316256677e-06
DNge038,iii1,1.3459403075473602e-06
DNp34,b3,1.3444578757446055e-06
DNge129,ps1,1.33488340917142e-06
DNpe039,DVM1A,1.3345321244760054e-06
DNge150,DVM1A,1.3345321244760054e-06
DNxl128,iii4,1.3326782479367921e-06
DNxl022,b3,1.3294533974513934e-06
DNae001,b3,1.3294533974513934e-06
DNge133,DVM3A,1.3293698417680618e-06
DNa01,i2,1.3277773224146128e-06
DNge007,DLM1,1.327032792275734e-06
DNxn152,b3,1.3257892609909793e-06
DNg09,b2,1.3218333829020852e-06
DNxl091,iii1,1.3210791113397389e-06
DNg43,iii4,1.3198503289726944e-06
DNpe053,b2,1.314322965953778e-06
DNfl038,hg4,1.3107336157842912e-06
DNxl106,b1,1.3071766320971702e-06
DNxl091,hg4,1.2992590882245178e-06
DNp23,iii4,1.2964518004879518e-06
DNxn111,i1,1.2922425473787808e-06
DNnt007,DVM1A,1.2920074695258505e-06
DNp34,DVM3A,1.2882171075231878e-06
DNxl102,DLM1,1.2800555292743347e-06
DNp66,iii3,1.2778580146402773e-06
DNxl101,b1,1.2761645639728534e-06
DNd02,hg4,1.270175144450668e-06
DNge023,DVM1A,1.2673435971266786e-06
DNbe002,ps1,1.262203310880017e-06
DNg12,DLM1,1.2604930544631837e-06
DNxn178,ps1,1.2423857070288507e-06
DNxn145,b1,1.230963040469897e-06
DNg21,i2,1.2279169371494808e-06
DNa02,DLM1,1.2248522767013954e-06
MDN,i2,1.2224009040333797e-06
DNp12,DLM5,1.214308260600095e-06
DNxn146,DLM1,1.210950278430495e-06
DNg16,iii1,1.210596349850239e-06
DNxl078,iii4,1.2080862041991868e-06
DNxl049,DLM5,1.2014946686023404e-06
DNxn110,DVM2A,1.2005322359579412e-06
DNge131,DLM1,1.1973404524203284e-06
DNge117,DLM5,1.1786601227456651e-06
DNxl096,b2,1.1782046282234207e-06
DNxn106,hg3,1.1777699456076395e-06
DNxn113,iii1,1.171915971281027e-06
DNp34,DLM1,1.1704948225857884e-06
DNg20,DVM1A,1.1701388587067359e-06
DNpe006,DVM3A,1.1688615288708796e-06
DNg84,iii1,1.164095667968873e-06
DNge081,hg3,1.163324654672893e-06
DNge073,i2,1.158912646033295e-06
DNxn105,hg2,1.1560423007438266e-06
DNxl100,b3,1.1545560281794798e-06
DNg43,i2,1.1465229926366765e-06
DNae001,b2,1.1434249903597448e-06
DNfl042,DLM5,1.1424686102669085e-06
DNg63,ps1,1.1386113503317234e-06
DNg105,b1,1.1363114478170274e-06
DNg19,hg3,1.1347495792600727e-06
DNae008,hg3,1.1347495792600727e-06
DNfl020,hg3,1.1347495792600727e-06
DNfl032,hg3,1.1347495792600727e-06
DNpe013,iii3,1.1314779943873663e-06
DNxn112,iii1,1.1313788198530962e-06
DNpe020,i1,1.1303465959160127e-06
DNg46,i2,1.1266773408912518e-06
DNxn157,hg1,1.1218267589315803e-06
DNge115,b3,1.1078778312094945e-06
DNge004,DLM5,1.1060488999354068e-06
DNae001,iii3,1.102822177092288e-06
DNg21,hg4,1.102114301323823e-06
DNae002,DVM3A,1.0956521441398873e-06
DNge089,DVM3A,1.0956521441398873e-06
DNg69,iii3,1.0838986316321726e-06
DNxn110,hg2,1.082287002310322e-06
DNxl072,hg2,1.082287002310322e-06
DNit003,DLM5,1.0777999086025678e-06
DNge050,DLM5,1.0748404683822367e-06
DNxl075,iii1,1.0694449948940742e-06
DNg34,DVM1A,1.0687523496455205e-06
DNge084,iii1,1.0670574468160783e-06
DNge150,hg4,1.0636138585340385e-06
DNp27,hg4,1.0633118670920926e-06
DNpe020,ps1,1.062246300577578e-06
DNxl049,b3,1.045689458912471e-06
DNge092,ps1,1.0394807576966951e-06
DNae008,iii1,1.0347517048612205e-06
DNg85,iii1,1.0347517048612205e-06
DNp64,b2,1.0260253661673984e-06
DNbe007,b1,1.0209316511782828e-06
DNxn159,b1,1.0209316511782828e-06
DNxl113,b1,1.0209316511782828e-06
DNit003,ps1,1.0203388681426284e-06
DNae005,i2,1.0186674200278164e-06
DNfl012,DVM1A,1.0138748777013428e-06
DNnt017,i2,1.0103070461365752e-06
DNge028,DLM1,1.0082515305258231e-06
DNg09,b1,1.0060578094231397e-06
DNge056,b3,9.943419457432345e-07
DNxl070,b3,9.943419457432345e-07
DNpe053,iii4,9.936071317145486e-07
DNge104,ps1,9.924307414065903e-07
DNg49,DLM1,9.907775005340412e-07
DNg109,iii4,9.89887746729521e-07
DNxn126,b2,9.86022344449552e-07
DNxl112,DLM1,9.691995346251753e-07
DNxn109,ps1,9.6552772110248e-07
DNxl087,ps1,9.65129582323317e-07
DNxl121,b3,9.649356846242806e-07
DNg90,i2,9.613967171506764e-07
DNg90,DVM1A,9.610364786351936e-07
DNg64,iii1,9.547473619136956e-07
DNxl101,DLM5,9.4942222720479e-07
DNge154,iii1,9.484955082809585e-07
DNp56,hg4,9.418974838778546e-07
DNxn189,DLM5,9.417233348683424e-07
DNg17,iii1,9.375327770248217e-07
DNa03,ps1,9.261123251771639e-07
DNg94,DVM3A,9.246512010191711e-07
DNge095,DLM5,9.196770488351797e-07
DNge131,hg1,9.101198041260381e-07
DNxl056,iii1,9.054077417535678e-07
DNxn134,DLM1,9.041971021085675e-07
DNge150,DLM1,8.980053393152462e-07
DNxn126,hg4,8.879631051329817e-07
DNxl082,b3,8.863022649675955e-07
DNde001,DLM1,8.83976154308814e-07
DNge058,iii1,8.807194075598259e-07
DNge083,hg1,8.806099255305926e-07
DNfl040,DVM1A,8.68489046181905e-07
DNge032,ps1,8.66317864195862e-07
DNxl014,i2,8.598922444775074e-07
DNxn112,DLM5,8.249081851411558e-07
DNge007,DLM5,8.249081851411558e-07
DNxl119,DLM5,8.247103970532862e-07
DNpe004,DVM3A,8.217391081049155e-07
DNnt012,DVM3A,8.217391081049155e-07
DNg16,DVM3A,8.216814341079964e-07
DNd05,iii3,8.129239737241293e-07
DNxl127,iii3,8.129239737241293e-07
DNg43,iii3,8.129239737241293e-07
DNxl049,iii1,8.070642332334926e-07
DNxn128,b1,8.048462475385118e-07
DNge015,ps1,7.963572344788554e-07
DNxn157,iii1,7.812773141873514e-07
DNge054,hg4,7.795554529347107e-07
DNge139,DLM1,7.731322939467724e-07
DNpe025,b3,7.719485476994244e-07
DNxn115,DLM5,7.674996148111308e-07
DNge073,b1,7.656987383837121e-07
DNxl087,b1,7.656987383837121e-07
DNg87,b1,7.656987383837121e-07
DNxl082,b1,7.656987383837121e-07
DNge128,DVM1A,7.604061582760071e-07
DNbe007,DLM5,7.595377817638321e-07
DNxl113,DLM5,7.595377817638321e-07
DNxn111,DLM1,7.537928498579155e-07
DNnt018,iii4,7.378535471386961e-07
DNxn170,iii4,7.378535471386961e-07
DNxn126,i1,7.343639233441564e-07
DNxl125,i2,7.286021686438771e-07
DNxl120,i2,7.286021686438771e-07
DNnt017,DVM1A,7.264823145145355e-07
DNxn111,DLM5,7.185332724017118e-07
DNxl111,iii1,7.160605214352717e-07
DNge069,hg3,7.032645540599463e-07
DNp27,hg3,7.008684227002872e-07
DNge037,b2,6.907677252941095e-07
DNut046,DLM5,6.897577866263848e-07
DNxn154,hg1,6.874113353945897e-07
DNge122,hg1,6.874113353945897e-07
DNxn115,iii4,6.853509518025514e-07
DNxn111,ps1,6.802259120950856e-07
DNg42,iii1,6.788272919118576e-07
DNa03,iii1,6.788272919118576e-07
DNge093,iii1,6.788272919118576e-07
DNfl042,i1,6.782079575496076e-07
DNa03,DLM5,6.715621629597395e-07
DNb08,b3,6.647266987256967e-07
DNge145,ps1,6.62338724570258e-07
DNfl017,DVM1A,6.513667846364288e-07
DNg49,b2,6.481670322453376e-07
DNg23,iii1,6.467198155382627e-07
DNxl120,i1,6.449330672339498e-07
DNg55,hg3,6.445903080690459e-07
DNge149,iii1,6.396660057686222e-07
DNfl042,ps1,6.373477803465468e-07
DNa03,DLM1,6.367904403320989e-07
DNxn157,hg3,6.340110404146533e-07
DNxn133,hg1,6.186702018551307e-07
DNxn143,i2,6.112004520166899e-07
DNxl070,i2,6.112004520166899e-07
DNxl056,i2,6.112004520166899e-07
DNxn145,i2,6.061842276819451e-07
DNnt012,DVM1A,6.057843683886209e-07
DNxn110,b1,6.036346856538839e-07
DNxl072,b1,6.036346856538839e-07
DNp27,b3,5.975368336642692e-07
DNge050,b3,5.975368336642692e-07
DNxl101,i1,5.917895590015769e-07
DNnt019,iii4,5.902828377109569e-07
DNpe022,DVM1A,5.850694293533679e-07
DNxl101,DLM1,5.818434223974248e-07
DNxl128,b3,5.789614107745683e-07
DNxn105,DLM1,5.781100925881854e-07
DNxl101,i2,5.732978500184029e-07
DNg16,i2,5.732614963183382e-07
DNge024,i2,5.732614963183382e-07
DNge025,i2,5.732614963183382e-07
DNxl092,i2,5.732614963183382e-07
DNg55,i2,5.720178665694781e-07
DNge073,DLM5,5.696533363228741e-07
DNxl087,DLM5,5.696533363228741e-07
DNxl082,DLM5,5.696533363228741e-07
DNg87,DLM5,5.696533363228741e-07
DNg11,ps1,5.671998189221081e-07
DNg09,ps1,5.668549267459046e-07
DNxl111,DVM1A,5.519174993721938e-07
DNxn144,DLM1,5.50431944741134e-07
DNbe007,DLM1,5.449988022974415e-07
DNg61,DVM1A,5.428056538636907e-07
DNg100,DLM5,5.284814508295573e-07
DNxl086,ps1,5.272301379793553e-07
DNd05,iii1,5.173758524306102e-07
DNge083,hg4,5.165317604080343e-07
DNxl082,DLM1,5.081541821974581e-07
DNg62,DLM1,5.041257652629116e-07
DNge129,hg1,4.998144759529391e-07
DNg100,hg1,4.982746410097303e-07
DNge073,DLM1,4.982136741500203e-07
DNg89,i2,4.885786595355897e-07
DNnt015,i2,4.885786595355897e-07
DNge094,ps1,4.873278274049134e-07
DNxn110,DLM5,4.848059846265297e-07
DNxl115,b3,4.824678423121403e-07
DNge114,DLM5,4.796872592569567e-07
DNxn110,DVM1A,4.79115361396717e-07
DNxn128,DLM5,4.790221816011412e-07
DNxn145,DLM5,4.790221816011412e-07
DNge175,iii1,4.7424775414047926e-07
DNxl113,i1,4.734316472012615e-07
DNg84,b3,4.71190383343533e-07
DNp27,DLM5,4.708616674341712e-07
DNxn133,ps1,4.6589464013581903e-07
DNxl113,DLM1,4.654747379179399e-07
DNp23,b2,4.5565497440813835e-07
DNge003,ps1,4.550612768450602e-07
DNxn145,ps1,4.5348394139672367e-07
DNxn128,ps1,4.5348394139672367e-07
DNa13,DLM1,4.5009634312224534e-07
DNfl042,DLM1,4.5009634312224534e-07
DNxn110,DVM3A,4.43123280589354e-07
DNge062,iii4,4.427121282832177e-07
DNxn148,iii4,4.427121282832177e-07
DNa06,DLM1,4.4034555579290724e-07
DNp72,ps1,4.35910863847307e-07
DNg62,DVM1A,4.342445230909525e-07
DNge109,DLM1,4.33582569441139e-07
DNge056,i2,4.299461222387537e-07
DNge076,i2,4.299461222387537e-07
DNge114,iii4,4.283443448765947e-07
DNge056,DLM1,4.201643514877279e-07
DNxl070,DLM1,4.201643514877279e-07
DNp38,DLM5,4.1835892853258094e-07
DNge074,DVM1A,4.178460371063995e-07
DNge150,i2,4.14757629466594e-07
DNp14,DVM1A,4.111282551593512e-07
DNxl125,DLM1,4.1004595695680486e-07
DNxl087,DLM1,4.087491017230811e-07
DNg72,i2,3.896462336903286e-07
DNg24,iii1,3.8803188932295766e-07
DNxn165,DLM1,3.868305173538086e-07
DNg53,iii1,3.805373234574384e-07
DNg24,DLM1,3.7775704087497394e-07
DNxl072,DLM5,3.592666362008559e-07
DNxl087,i1,3.5507373540094613e-07
DNg87,DLM1,3.491060534384549e-07
DNp12,DLM1,3.491060534384549e-07
DNxl087,i2,3.4397871001104173e-07
DNg45,i2,3.432107199416869e-07
DNge074,ps1,3.420395218116465e-07
DNxn110,ps1,3.401129560475428e-07
DNxl072,ps1,3.401129560475428e-07
DNit003,DLM1,3.302591668446804e-07
DNge028,DVM1A,3.256833923182144e-07
DNge051,DVM1A,3.256833923182144e-07
DNg64,DVM1A,3.23825975402697e-07
DNg13,iii1,3.145426455570807e-07
